Comment	ADVsub	comment
sceü	VERppe	savoir
pourveoir	VERinf	pourvëoir
aux	PRE.DETdef	à.le
ennemys	NOMcom	ennemi
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
en	PROadv	en
avoit	VERcjg	avoir
trop	ADVgen	trop
.	PONfrt	.

Ung	DETndf	un
autre	PROind	autre
grant	ADJqua	grant
desir	NOMcom	désir
avoit	VERcjg	avoir
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
:	PONfbl	:
c'	PROdem	ce
estoit	VERcjg	estre
à	PRE	à
l'	DETdef	le
accomplissement	NOMcom	accomplissement
du	PRE.DETdef	de.le
mariage	NOMcom	marïage
du	PRE.DETdef	de.le
roy	NOMcom	roi
Charles	NOMpro	Charles
huictième	ADJord	huitième
,	PONfbl	,
qui	PROrel	que
règne	VERcjg	regner
au	PRE.DETdef	a
jour	NOMcom	jour
d'	PRE	de
huy	ADVgen	hui
,	PONfbl	,
avecques	PRE	avec
sa	DETpos	son
fille	NOMcom	fille
;	PONfbl	;
et	CONcoo	et
ce	DETdem	ce
mariage	NOMcom	marïage
luy	PROper	lui
fist	VERcjg	faire
dissimuler	VERinf	dissimouler
beaucoup	ADVgen	beaucoup
de	PRE	de
choses	NOMcom	chose
depuis	ADVgen	depuis
,	PONfbl	,
qui	PROrel	que
tournèrent	VERcjg	tourner
au	PRE.DETdef	a
grant	ADJqua	grant
prouffit	NOMcom	profit
du	PRE.DETdef	de.le
roy	NOMcom	roi
.	PONfrt	.

.	PONfrt	.

Comme	CONsub	comme
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
après	PRE	après
avoir	VERinf	avoir
appoincté	VERppe	appointer
avecques	PRE	avec
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
traicta	VERcjg	traiter
appoinctement	NOMcom	appointement
avecques	PRE	avec
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgogne	NOMpro	Burgonde
pour	PRE	pour
avoir	VERinf	avoir
paix	NOMcom	paix
de	PRE	de
tous	DETind	tous
costéz	NOMcom	costé
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Passéz	VERcjg	passer
que	PROrel	que
furent	VERcjg	estre
les	DETdef	le
Angloys	NOMpro	Anglois
en	PRE	en
Angleterre	NOMpro	Angleterre
,	PONfbl	,
sauf	PRE	sauf
les	DETdef	le
ostaiges	NOMcom	ostage
qui	PROrel	que
estoient	VERcjg	être
avecques	PRE	avec
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
se	PROper	soi
retira	VERcjg	retirer
vers	PRE	vers
Laon	NOMpro	Laon
,	PONfbl	,
en	PRE	en
une	DETndf	un
petite	ADJqua	petit
ville	NOMcom	ville
qui	PROrel	que
a	VERcjg	avoir
nom	NOMcom	nom
Vervins	NOMpro	Vervin
,	PONfbl	,
sur	PRE	sur
les	DETdef	le
marches	NOMcom	marche
de	PRE	de
Henault	NOMpro	Henaut
;	PONfbl	;
et	CONcoo	et
à	PRE	à
Avesnes	NOMpro	Avesnes
se	PROper	soi
trouvèrent	VERcjg	trouver
le	DETdef	le
chancellier	NOMcom	chancelier
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
autres	DETind	autre
embassadeurs	NOMcom	embasseur
avecques	PRE	avec
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Contay	NOMpro	Contay
pour	PRE	pour
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
;	PONfbl	;
et	CONcoo	et
desiroit	VERcjg	désirer
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
pour	PRE	pour
ceste	DETdem	cest
fois	NOMcom	fois
,	PONfbl	,
paciffier	VERinf	pacifier
tout	PROind	tout
.	PONfrt	.

Ce	DETdem	ce
grant	ADJqua	grant
nombre	NOMcom	nombre
d'	PRE	de
Angloys	NOMpro	Anglois
luy	PROper	lui
avoit	VERcjg	avoir
faict	VERppe	faire
paour	NOMcom	peur
,	PONfbl	,
car	CONcoo	car
,	PONfbl	,
en	PRE	en
son	DETpos	son
temps	NOMcom	temps
,	PONfbl	,
il	PROper	il
avoit	VERcjg	avoir
veü	VERppe	vëoir
de	PRE	de
leurs	DETpos	leur
oeuvres	NOMcom	oeuvre
en	PRE	en
ce	DETdem	ce
royaume	NOMcom	royaume
et	CONcoo	et
ne	ADVneg	ne
vouloit	VERcjg	vouloir
point	ADVneg	point
qu'	CONsub	que
ilz	PROper	il
retournassent	VERcjg	retourner
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
eut	VERcjg	avoir
nouvelles	NOMcom	nouvelle
dudict	PRE.DETcom	de.ledit
chancellier	NOMcom	chancelier
,	PONfbl	,
qui	PROrel	que
disoient	VERcjg	dire
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
envoyast	VERcjg	envoyer
de	PRE	de
ses	DETpos	son
gens	NOMcom	gens
à	PRE	à
ung	DETndf	un
pont	NOMcom	pont
à	PRE	à
my	ADJqua	mi
chemin	NOMcom	chemin
d'	PRE	de
Avesnes	NOMpro	Avesnes
et	CONcoo	et
de	PRE	de
Vervins	NOMpro	Vervin
et	CONcoo	et
que	CONsub	que
luy	PROper	lui
et	CONcoo	et
ses	DETpos	son
compaignons	NOMcom	compagnon
se	PROper	soi
y	PROadv	y
trouveroient	VERcjg	trouver
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
luy	PROper	lui
manda	VERcjg	mander
qu'	CONsub	que
il	PROper	il
se	PROper	soi
y	PROadv	y
trouveroit	VERcjg	trouver
luy	PROper	lui
mesmes	ADJind	même
,	PONfbl	,
combien	ADVgen	combien
que	CONsub	que
aucuns	PROind	aucun
,	PONfbl	,
à	PRE	à
qui	PROrel	que
il	PROper	il
en	PROadv	en
demanda	VERcjg	demander
,	PONfbl	,
ne	ADVneg	ne
furent	VERcjg	estre
point	ADVneg	point
de	PRE	de
ceste	DETdem	cest
oppinion	NOMcom	opinion
.	PONfrt	.

Toutesfois	ADVgen	toutefois
il	PROper	il
y	PROadv	y
alla	VERcjg	aller
et	CONcoo	et
mena	VERcjg	mener
les	DETdef	le
ostaiges	NOMcom	ostage
des	PRE.DETdef	de.le
Angloys	NOMpro	Anglois
;	PONfbl	;
et	CONcoo	et
furent	VERcjg	estre
presens	ADJqua	présent
quant	CONsub	cant
le	DETdef	le
roy	NOMcom	roi
receüt	VERcjg	recevoir
le	DETdef	le
embassadeurs	NOMcom	embasseur
,	PONfbl	,
qui	PROrel	que
vindrent	VERcjg	venir
très	ADVgen	très
bien	ADVgen	bien
accompaignés	VERppe	accompagner
d'	PRE	de
archiers	NOMcom	archier
et	CONcoo	et
autres	DETind	autre
gens	NOMcom	gens
de	PRE	de
guerre	NOMcom	guerre
.	PONfrt	.

Pour	PRE	pour
ceste	DETdem	cest
heure	NOMcom	heure
,	PONfbl	,
ilz	PROper	il
n'	ADVneg	ne
eurent	VERcjg	avoir
autres	DETind	autre
parolles	NOMcom	parole
avecques	PRE	avec
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
les	PROper	il
mena	VERcjg	mener
”	PONpdr	”
“	PONpga	“
l'	DETdef	le
on	PROind	on
disner	VERinf	disner
.	PONfrt	.

L'	DETdef	le
ung	PROind	un
de	PRE	de
ces	DETdem	ce
Angloys	NOMpro	Anglois
se	PROper	soi
commança	VERcjg	commencer
à	PRE	à
repentir	VERinf	repentir
de	PRE	de
cest	DETdem	cest
appoinctement	NOMcom	appointement
et	CONcoo	et
me	PROper	je
dist	VERcjg	dire
à	PRE	à
une	DETndf	un
fenestre	NOMcom	fenestre
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
eussent	VERcjg	avoir
veü	VERppe	vëoir
beaucoup	ADVgen	beaucoup
de	PRE	de
telles	DETind	tel
gens	NOMcom	gens
avecques	PRE	avec
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
par	PRE	par
adventure	NOMcom	aventure
n'	ADVneg	ne
eussent	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
point	ADVneg	point
faict	VERppe	faire
la	DETdef	le
paix	NOMcom	paix
.	PONfrt	.

Monsr	NOMcom	mons
de	PRE	de
Narbonne	NOMpro	Narbonne
,	PONfbl	,
qui	PROrel	que
au	PRE.DETdef	a
jour	NOMcom	jour
d'	PRE	de
huy	ADVgen	hui
s'	PROper	soi
appelle	VERcjg	appeler
monsr	NOMcom	moncre
de	PRE	de
Foix	NOMpro	Fois
,	PONfbl	,
ouyt	VERcjg	ouïr
ceste	DETdem	cest
parolle	NOMcom	parole
et	CONcoo	et
luy	PROper	lui
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Estiez	VERcjg	estre
”	PONpdr	”
“	PONpga	“
vous	PROper	vous
si	ADVgen	si
simples	ADJqua	simple
de	PRE	de
penser	VERinf	penser
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
n'	ADVneg	ne
eust	VERcjg	avoir
grant	ADJqua	grant
nombre	NOMcom	nombre
de	PRE	de
telz	DETind	tel
gens	NOMcom	gens
?	PONfrt	?

Il	PROper	il
les	PROper	il
avoit	VERcjg	avoir
seullement	ADVgen	seulement
envoyéz	VERppe	envoyer
raffreschir	VERinf	rafreschir
.	PONfrt	.

Mais	CONcoo	mais
vous	PROper	vous
avyez	VERcjg	avoir
si	ADVgen	si
bon	ADJqua	bon
vouloir	VERinf	vouloir
de	PRE	de
retourner	VERinf	retourner
que	CONsub	que
six	DETcar	six
cens	DETcar	cent
pippes	NOMcom	pipe
de	PRE	de
vin	NOMcom	vin
et	CONcoo	et
une	DETndf	un
pension	NOMcom	pension
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
vous	PROper	vous
donne	VERcjg	donner
vous	PROper	vous
ont	VERcjg	avoir
renvoyéz	VERppe	renvoyer
bien	ADVgen	bien
tost	ADVgen	tost
en	PRE	en
Angleterre	NOMpro	Angleterre
.	PONfbl	.
”	PONpdr	”
L'	DETdef	le
Angloys	NOMpro	Anglois
se	PROper	soi
courroussa	VERcjg	courrousser
et	CONcoo	et
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
C'	PROdem	ce
est	VERcjg	estre
bien	ADVgen	bien
ce	PROdem	ce
que	PROrel	que
chascun	PROind	chascun
nous	PROper	nous
disoit	VERcjg	dire
,	PONfbl	,
que	CONsub	que
vous	PROper	vous
mocqueriez	VERcjg	moquerre
de	PRE	de
nous	PROper	nous
.	PONfrt	.

Appellez	VERcjg	appeler
”	PONpdr	”
“	PONpga	“
vous	PROper	vous
l'	DETdef	le
argent	NOMcom	argent
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
nous	PROper	nous
donne	VERcjg	donner
pension	NOMcom	pension
?	PONfrt	?

C'	PROdem	ce
est	VERcjg	estre
tribut	NOMcom	tribu
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
par	PRE	par
sainct	ADJqua	saint
Georges	NOMpro	Georges
,	PONfbl	,
vous	PROper	vous
en	PROadv	en
pourriez	VERcjg	pouvoir
bien	ADVgen	bien
tant	ADVgen	tant
dire	VERinf	dire
que	CONsub	que
nous	PROper	nous
retournerions	VERcjg	retourner
.	PONfbl	.
”	PONpdr	”
Je	PROper	je
rompy	VERcjg	rompre
la	DETdef	le
parolle	NOMcom	parole
et	CONcoo	et
la	PROper	il
converty	VERcjg	convertir
en	PRE	en
mocquerie	NOMcom	moquerie
,	PONfbl	,
mais	CONcoo	mais
l'	DETdef	le
Angloys	NOMpro	Anglois
ne	ADVneg	ne
demoura	VERcjg	demeurer
point	ADVneg	point
content	ADJqua	content
et	CONcoo	et
en	PROadv	en
deïst	VERcjg	dire
ung	DETndf	un
mot	NOMcom	mot
au	PRE.DETdef	a
roy	NOMcom	roi
,	PONfbl	,
qui	PROrel	que
merveilleusement	ADVgen	merveilleusement
se	PROper	soi
courroussa	VERcjg	courrousser
audict	PRE.DETcom	à.ledit
seigneur	NOMcom	seigneur
de	PRE	de
Narbonne	NOMpro	Narbonne
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
n'	ADVneg	ne
eust	VERcjg	avoir
point	ADVneg	point
grans	ADJqua	grand
parolles	NOMcom	parole
au	PRE.DETdef	a
dessusdict	ADJqua	dessus-dit
chancellier	NOMcom	chancelier
pour	PRE	pour
ceste	DETdem	cest
foix	NOMcom	fois
,	PONfbl	,
et	CONcoo	et
fuct	VERcjg	être
appoincté	VERppe	appointer
qu'	CONsub	que
ilz	PROper	il
viendroient	VERcjg	venir
à	PRE	à
Vervins	NOMpro	Vervin
,	PONfbl	,
et	CONcoo	et
ainsi	ADVgen	ainsi
le	PROper	il
feïrent	VERcjg	faire
,	PONfbl	,
et	CONcoo	et
vindrent	VERcjg	venir
avecques	PRE	avec
le	DETdef	le
roy	NOMcom	roi
.	PONfrt	.

Arrivéz	VERcjg	arriver
qu'	CONsub	que
ilz	PROper	il
furent	VERcjg	estre
à	PRE	à
Vervins	NOMpro	Vervin
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
commist	VERcjg	commettre
messire	NOMcom	seignor
Taneguy	NOMpro	Teneguy
du	PRE.DETdef	de.le
Chastel	NOMpro	Chastel
et	CONcoo	et
messire	NOMcom	seignor
Pierre	NOMpro	Pierre
Doriolles	NOMpro	Dorioles
,	PONfbl	,
chancellier	NOMcom	chancelier
de	PRE	de
France	NOMpro	France
,	PONfbl	,
à	PRE	à
besongner	VERinf	besogner
avecques	PRE	avec
eulx	PROper	eux
et	CONcoo	et
autres	PROind	autre
.	PONfrt	.

De	PRE	de
chascun	DETind	chascun
costé	NOMcom	costé
entrèrent	VERcjg	entrer
en	PRE	en
grandes	ADJqua	grand
remonstrances	NOMcom	rémontrance
et	CONcoo	et
à	PRE	à
soustenir	VERinf	soutenir
chascun	PROind	chascun
son	DETpos	son
party	NOMcom	parti
.	PONfrt	.

Les	DETdef	le
dessusdictz	NOMcom	dessus-dit
vindrent	VERcjg	venir
au	PRE.DETdef	a
roy	NOMcom	roi
faire	VERinf	faire
leur	DETpos	leur
rapport	NOMcom	rapport
,	PONfbl	,
disans	VERppa	dire
que	CONsub	que
ces	DETdem	ce
Bourguygnons	NOMpro	Bourguignon
estoient	VERcjg	être
fiers	ADJqua	fier
en	PRE	en
leurs	DETpos	leur
parolles	NOMcom	parole
,	PONfbl	,
mais	ADVgen	mais
qu'	CONsub	que
ilz	PROper	il
leur	PROper	leur
avoient	VERcjg	avoir
bien	ADVgen	bien
rivé	VERppe	river
le	DETdef	le
clou	NOMcom	clou
;	PONfbl	;
et	CONcoo	et
disoient	VERcjg	dire
les	DETdef	le
responces	NOMcom	réponce
qu'	PROrel	que
ilz	PROper	il
leur	PROper	leur
avoyent	VERcjg	avoir
faictes	VERppe	faire
,	PONfbl	,
dont	PROrel	dont
le	DETdef	le
roy	NOMcom	roi
ne	ADVneg	ne
fut	VERcjg	être
point	ADVneg	point
content	ADJqua	content
;	PONfbl	;
et	CONcoo	et
leur	PROper	leur
dist	VERcjg	dire
que	CONsub	que
toutes	DETind	tous
ces	DETdem	ce
responces	NOMcom	réponce
avoient	VERcjg	avoir
esté	VERppe	être
faictes	VERppe	faire
maintes	DETind	maint
fois	NOMcom	fois
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
estoit	VERcjg	estre
point	ADVneg	point
question	NOMcom	question
de	PRE	de
paix	NOMcom	paix
finalle	ADJqua	final
,	PONfbl	,
mais	CONcoo	mais
de	PRE	de
trève	NOMcom	treve
seullement	ADVgen	seulement
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
vouloit	VERcjg	vouloir
point	ADVneg	point
que	CONsub	que
on	PROind	on
leur	PROper	leur
usast	VERcjg	user
plus	ADVgen	plus
de	PRE	de
ces	DETdem	ce
parolles	NOMcom	parole
et	CONcoo	et
que	CONsub	que
luy	PROper	lui
mesmes	ADJind	même
vouloit	VERcjg	vouloir
parler	VERinf	parler
avec	PRE	avec
eulx	PROper	eux
.	PONfrt	.

Et	CONcoo	et
fist	VERcjg	faire
venir	VERinf	venir
ledict	DETcom	ledit
chancellier	NOMcom	chancelier
et	CONcoo	et
les	DETdef	le
autres	ADJind	autre
embassadeurs	NOMcom	embasseur
en	PRE	en
sa	DETpos	son
chambre	NOMcom	chambre
;	PONfbl	;
et	CONcoo	et
n'	ADVneg	ne
y	PROadv	y
demoura	VERcjg	demeurer
avecques	PRE	avec
luy	PROper	lui
que	CONsub	que
feu	ADJqua	feu
monsr	NOMcom	moncre
l'	DETdef	le
admiral	NOMcom	amiral
,	PONfbl	,
bastard	NOMcom	bastard
de	PRE	de
Bourbon	NOMpro	Bourbon
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Bouchaige	NOMpro	Bouchage
et	CONcoo	et
moy	PROper	moi
.	PONfrt	.

Et	CONcoo	et
conclud	VERcjg	conclure
la	DETdef	le
trève	NOMcom	treve
pour	PRE	pour
neuf	DETcar	neuf
ans	NOMcom	an
marchande	NOMcom	marchande
,	PONfbl	,
revenant	VERppa	revenir
chascun	PROind	chascun
au	PRE.DETdef	a
sien	PROpos	sien
.	PONfrt	.

Mais	CONcoo	mais
lesdictz	DETcom	ledit
embassadeurs	NOMcom	embasseur
supplièrent	VERcjg	supplier
au	PRE.DETdef	a
roy	NOMcom	roi
que	CONsub	que
elle	PROper	elle
ne	ADVneg	ne
feüst	VERcjg	faire
point	ADVneg	point
encores	ADVgen	encore
cryée	VERppe	crier
pour	PRE	pour
saulver	VERinf	sauver
le	DETdef	le
serment	NOMcom	serment
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
,	PONfbl	,
qui	PROrel	que
avoit	VERcjg	avoir
juré	VERppe	jurer
ne	ADVneg	ne
le	PROper	il
faire	VERinf	faire
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
n'	ADVneg	ne
eust	VERcjg	avoir
esté	VERppe	être
hors	ADVgen	hors
de	PRE	de
ce	DETdem	ce
royaume	NOMcom	royaume
certain	DETind	certain
temps	NOMcom	temps
,	PONfbl	,
affin	ADVgen	afin
qu'	CONsub	que
il	PROimp	il
ne	ADVneg	ne
semblast	VERcjg	sembler
point	ADVneg	point
qu'	CONsub	que
il	PROper	il
eust	VERcjg	avoir
accepté	VERppe	accepter
la	DETdef	le
sienne	PROpos	sien
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
qui	PROrel	que
avoit	VERcjg	avoir
grant	ADJqua	grant
despit	NOMcom	despit
de	PRE	de
ce	PROdem	ce
que	CONsub	que
ledict	DETcom	ledit
duc	NOMcom	duc
n'	ADVneg	ne
avoit	VERcjg	avoir
voulu	VERppe	vouloir
accepter	VERinf	accepter
sa	DETpos	son
trève	NOMcom	treve
et	CONcoo	et
estoit	VERcjg	estre
adverty	VERppe	advertir
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
en	PROadv	en
traictoit	VERcjg	traiter
une	DETndf	un
autre	PROind	autre
avecques	PRE	avec
ledict	DETcom	ledit
duc	NOMcom	duc
,	PONfbl	,
envoya	VERcjg	envoyer
ung	DETndf	un
chavalier	NOMcom	chavalier
,	PONfbl	,
nommé	VERppe	nommer
messire	NOMcom	seignor
Thomas	NOMpro	Tomas
de	PRE	de
Montgommery	NOMpro	Montgomeri
,	PONfbl	,
fort	ADJqua	fort
privé	NOMcom	privé
de	PRE	de
luy	PROper	lui
,	PONfbl	,
devers	PRE	devers
le	DETdef	le
roy	NOMcom	roi
à	PRE	à
Vervins	NOMpro	Vervin
,	PONfbl	,
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
traictoit	VERcjg	traiter
ceste	DETdem	cest
trève	NOMcom	treve
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
avecques	PRE	avec
ceulx	PROdem	celui
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Ledict	DETcom	ledit
messire	NOMcom	seignor
Thomas	NOMpro	Tomas
requist	VERcjg	requérir
au	PRE.DETdef	a
roy	NOMcom	roi
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
voulsist	VERcjg	vouloir
point	ADVneg	point
prendre	VERinf	prendre
d'	PRE	de
autre	DETind	autre
trève	NOMcom	treve
avecques	PRE	avec
ledict	DETcom	ledit
duc	NOMcom	duc
que	CONsub	que
celle	PROdem	celui
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
faicte	VERppe	faire
.	PONfrt	.

Aussi	ADVgen	aussi
luy	PROper	lui
prioit	VERcjg	prier
ne	ADVneg	ne
vouloir	VERinf	vouloir
point	ADVneg	point
bailler	VERinf	bailler
SainctQuentin	ADJqua	saintuentin
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
et	CONcoo	et
offroit	VERcjg	offrir
au	PRE.DETdef	a
roy	NOMcom	roi
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
il	PROper	il
vouloit	VERcjg	vouloir
continuer	VERinf	continuer
la	DETdef	le
guerre	NOMcom	guerre
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
seroit	VERcjg	estre
content	ADJqua	content
de	PRE	de
repasser	VERinf	repasser
pour	PRE	pour
luy	PROper	lui
et	CONcoo	et
en	PRE	en
sa	DETpos	son
faveur	NOMcom	faveur
à	PRE	à
la	DETdef	le
saison	NOMcom	saison
prochaine	ADJqua	prochain
,	PONfbl	,
pourveü	VERppe	pourvoir
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
le	PROper	il
rescompensast	VERcjg	rescompenser
du	PRE.DETdef	de.le
dommage	NOMcom	dommage
qu'	PROrel	que
il	PROper	il
auroit	VERcjg	avoir
à	PRE	à
cause	NOMcom	cause
que	CONsub	que
la	DETdef	le
gabelle	NOMcom	gabelle
des	PRE.DETdef	de.le
laynes	NOMcom	laine
à	PRE	à
Callaix	NOMpro	Calles
ne	ADVneg	ne
luy	PROper	lui
vauldroit	VERcjg	valoir
riens	PROind	rien
(	PONpga	(
ceste	DETdem	cest
gabelle	NOMcom	gabelle
peult	VERcjg	pouvoir
bien	ADVgen	bien
monter	VERinf	monter
cinquante	DETcar	cinquante
mil	DETcar	mille
escuz	NOMcom	escu
)	PONpdr	)
et	CONcoo	et
aussi	ADVgen	aussi
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
payast	VERcjg	payer
la	DETdef	le
moytié	NOMcom	moitié
de	PRE	de
son	DETpos	son
armée	NOMcom	armée
et	CONcoo	et
ledict	DETcom	ledit
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
payeroit	VERcjg	payer
l'	DETdef	le
autre	ADJind	autre
moytié	NOMcom	moitié
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
mercia	VERcjg	mercier
fort	ADVgen	fort
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
et	CONcoo	et
donna	VERcjg	donner
de	PRE	de
la	DETdef	le
vaisselle	NOMcom	vaisselle
audict	PRE.DETcom	à.ledit
messire	NOMcom	seignor
Thomas	NOMpro	Tomas
et	CONcoo	et
se	PROper	soi
excusa	VERcjg	excuser
de	PRE	de
la	DETdef	le
guerre	NOMcom	guerre
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
jà	ADVgen	jà
la	DETdef	le
trève	NOMcom	treve
estoit	VERcjg	estre
accordée	VERppe	accorder
et	CONcoo	et
que	CONsub	que
ce	PROdem	ce
n'	ADVneg	ne
estoit	VERcjg	estre
que	ADVgen	que
celle	DETdem	cil
propre	ADJqua	propre
que	PROrel	que
eulx	PROper	eux
deux	DETcar	deux
roys	NOMcom	roi
avoient	VERcjg	avoir
faicte	VERppe	faire
du	PRE.DETdef	de.le
propre	ADJqua	propre
terme	NOMcom	terme
de	PRE	de
neuf	DETcar	neuf
ans	NOMcom	an
,	PONfbl	,
mais	ADVgen	mais
que	CONsub	que
ledict	DETcom	ledit
duc	NOMcom	duc
en	PROadv	en
voulloit	VERcjg	vouloir
lettres	NOMcom	lettre
à	PRE	à
part	NOMcom	part
;	PONfbl	;
et	CONcoo	et
excusa	VERcjg	excuser
la	DETdef	le
chose	NOMcom	chose
le	DETdef	le
myeulx	NOMcom	mieux
qu'	PROrel	que
il	PROper	il
peüt	VERcjg	pöoir
,	PONfbl	,
pour	PRE	pour
contenter	VERinf	contenter
ledict	DETcom	ledit
embassadeur	NOMcom	embasseur
,	PONfbl	,
lequel	PROrel	lequel
s'	PROper	soi
en	PROadv	en
retourna	VERcjg	retourner
,	PONfbl	,
et	CONcoo	et
ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
demeuréz	VERppe	demeurer
en	PRE	en
ostaiges	NOMcom	ostage
aussi	ADVgen	aussi
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
s'	PROper	soi
esmerveilla	VERcjg	esmerveiller
fort	ADVgen	fort
des	PRE.DETdef	de.le
offres	NOMcom	offre
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
luy	PROper	lui
avoit	VERcjg	avoir
faictes	VERppe	faire
,	PONfbl	,
et	CONcoo	et
n'	ADVneg	ne
y	PROadv	y
eut	VERcjg	avoir
que	ADVgen	que
moy	PROper	moi
present	VERcjg	présenter
à	PRE	à
les	PROper	il
ouyr	VERinf	ouïr
;	PONfbl	;
et	CONcoo	et
sembloit	VERcjg	sembler
bien	ADVgen	bien
que	CONsub	que
ce	PROdem	ce
eust	VERcjg	avoir
esté	VERppe	être
chose	NOMcom	chose
bien	ADVgen	bien
perilleuse	ADJqua	perillos
de	PRE	de
faire	VERinf	faire
repasser	VERinf	repasser
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
a	VERcjg	avoir
pas	ADVneg	pas
beaucoup	ADVgen	beaucoup
à	PRE	à
faire	VERinf	faire
à	PRE	à
mectre	VERinf	mettre
debat	NOMcom	debat
entre	PRE	entre
les	DETdef	le
François	NOMpro	Français
et	CONcoo	et
les	DETdef	le
Angloys	NOMpro	Anglois
,	PONfbl	,
quant	CONsub	cant
ilz	PROper	il
sont	VERcjg	estre
et	CONcoo	et
se	PROper	soi
treuvent	VERcjg	trouver
ensemble	ADVgen	ensemble
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
aiséement	ADVgen	aisément
se	PROper	soi
fussent	VERcjg	estre
accordéz	VERppe	accorder
de	PRE	de
nouveau	ADJqua	nouveau
les	DETdef	le
Bourguygnons	NOMpro	Bourguignon
et	CONcoo	et
eulx	PROper	eux
;	PONfbl	;
et	CONcoo	et
luy	PROper	lui
creüt	VERcjg	croire
l'	DETdef	le
envye	NOMcom	envie
de	PRE	de
conclure	VERinf	conclure
ceste	DETdem	cest
trève	NOMcom	treve
avecques	PRE	avec
ces	DETdem	ce
Bourguygnons	NOMpro	Bourguignon
.	PONfrt	.

