Comment	ADVsub	comment
tousjours	ADVgen	toujours
en	PRE	en
ceste	DETdem	cest
doubte	NOMcom	doute
.	PONfrt	.

Et	CONcoo	et
seurement	ADVgen	sûrement
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
souffreray	VERcjg	souffrir
ceste	DETdem	cest
doubte	NOMcom	doute
et	CONcoo	et
peine	NOMcom	peine
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
saiche	VERcjg	savoir
à	PRE	à
qui	PROrel	que
demourra	VERcjg	demeurer
le	DETdef	le
champ	NOMcom	champ
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
,	PONfbl	,
sur	PRE	sur
ce	PROdem	ce
,	PONfbl	,
ses	DETpos	son
bons	ADJqua	bon
amyz	NOMcom	ami
,	PONfbl	,
conseilliers	NOMcom	conseillier
et	CONcoo	et
serviteurs	NOMcom	serviteur
,	PONfbl	,
aprez	PRE	après
plusieurs	DETind	plusieurs
debatz	NOMcom	debat
faiz	VERppe	faire
par	PRE	par
entre	PRE	entre
eulx	PROper	eux
”	PONpdr	”
“	PONpga	“
meismes	ADJind	même
,	PONfbl	,
respondirent	VERcjg	répondre
tous	PROind	tous
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
nous	PROper	nous
avons	VERcjg	avoir
fort	ADVgen	fort
debatu	VERppe	débattre
ceste	DETdem	cest
matière	NOMcom	matiere
en	PRE	en
vostre	DETpos	vostre
presence	NOMcom	présence
et	CONcoo	et
absence	NOMcom	absance
;	PONfbl	;
et	CONcoo	et
voyons	VERcjg	voir
bien	ADVgen	bien
le	DETdef	le
hault	ADJqua	haut
et	CONcoo	et
bon	ADJqua	bon
couraige	NOMcom	courage
que	PROrel	que
vous	PROper	vous
avez	VERcjg	avoir
;	PONfbl	;
et	CONcoo	et
nous	PROper	nous
semble	VERcjg	sembler
bien	ADVgen	bien
voz	DETpos	vostre
raisons	NOMcom	raison
en	PRE	en
aucunes	DETind	aucun
choses	NOMcom	chose
avoir	VERinf	avoir
lieu	NOMcom	lieu
et	CONcoo	et
en	PRE	en
aucunes	PROind	aucun
que	CONsub	que
vous	PROper	vous
le	PROper	il
prenez	VERcjg	prendre
un	DETndf	un
peu	PROind	peu
chauldement	ADVgen	chaudement
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
en	PRE	en
toutes	DETind	tous
choses	NOMcom	chose
le	DETdef	le
moyen	ADJqua	moin
estat	NOMcom	état
est	VERcjg	estre
le	DETdef	le
meilleur	ADJqua	meilleur
,	PONfbl	,
nous	PROper	nous
conseillons	VERcjg	conseillier
que	CONsub	que
vous	PROper	vous
ayez	VERcjg	avoir
ung	DETndf	un
peu	PROind	peu
de	PRE	de
pascience	NOMcom	pascïence
et	CONcoo	et
attrempez	VERcjg	attremper
vostre	DETpos	vostre
courraige	NOMcom	courage
.	PONfrt	.

Car	CONcoo	car
brief	NOMcom	bref
ces	DETdem	ce
gens	NOMcom	gens
”	PONpdr	”
“	PONpga	“
yci	ADVgen	ici
marcheront	VERcjg	marchier
ou	PROrel	où
ilz	PROper	il
se	PROper	soi
despartiront	VERcjg	départir
,	PONfbl	,
comme	CONsub	comme
vous	PROper	vous
avez	VERcjg	avoir
dit	VERppe	dire
;	PONfbl	;
s'	CONsub	se
ilz	PROper	il
marchent	VERcjg	marchier
,	PONfbl	,
vous	PROper	vous
les	PROper	il
aurez	VERcjg	avoir
plus	ADVgen	plus
à	PRE	à
vostre	DETpos	vostre
avantaige	NOMcom	avantage
;	PONfbl	;
s'	CONsub	se
ilz	PROper	il
se	PROper	soi
departent	VERcjg	departir
,	PONfbl	,
vous	PROper	vous
povez	VERcjg	pouvoir
entrer	VERinf	entrer
en	PRE	en
leur	DETpos	leur
payz	NOMcom	pay
plus	ADVgen	plus
à	PRE	à
vostre	DETpos	vostre
aise	NOMcom	aise
;	PONfbl	;
car	CONcoo	car
ilz	PROper	il
ne	ADVneg	ne
se	PROper	soi
pevent	VERcjg	pouvoir
pas	ADVneg	pas
assembler	VERinf	assembler
si	ADVgen	si
tost	ADVgen	tost
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
nous	PROper	nous
vous	PROper	vous
conseillons	VERcjg	conseillier
que	CONsub	que
vous	PROper	vous
tenez	VERcjg	tenir
ung	DETndf	un
pou	PROind	peu
de	PRE	de
temps	NOMcom	temps
pour	PRE	pour
veoir	VERinf	vëoir
qu'	PROrel	que
ilz	PROper	il
feront	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
cependant	ADVgen	cependant
hastez	VERcjg	haster
vostre	DETpos	vostre
artillerie	NOMcom	artillère
et	CONcoo	et
tenez	VERcjg	tenir
vostre	DETpos	vostre
armée	NOMcom	armée
preste	ADJqua	prêt
sans	PRE	sans
riens	PROind	rien
despendre	VERinf	dépendre
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
que	CONsub	que
chascun	PROind	chascun
soit	VERcjg	estre
sur	PRE	sur
son	DETpos	son
lieu	NOMcom	lieu
tout	ADVgen	tout
prest	ADJqua	prêt
,	PONfbl	,
sans	PRE	sans
fouler	VERinf	fouler
vostre	DETpos	vostre
peuple	NOMcom	peuple
et	CONcoo	et
que	CONsub	que
n'	ADVneg	ne
ayez	VERcjg	avoir
cause	NOMcom	cause
de	PRE	de
faire	VERinf	faire
soulde	NOMcom	soude
.	PONfrt	.

En	PRE	en
se	PROper	soi
tenant	VERppa	tenir
sur	PRE	sur
sa	DETpos	son
garde	NOMcom	garde
,	PONfbl	,
on	PROind	on
peult	VERcjg	pouvoir
bien	ADVgen	bien
guerroyer	VERinf	guerroyer
son	DETpos	son
ennemy	NOMcom	ennemi
sans	PRE	sans
coup	NOMcom	coup
ferir	VERinf	férir
;	PONfbl	;
et	CONcoo	et
dit	VERcjg	dire
”	PONpdr	”
“	PONpga	“
on	PROind	on
voullentiers	ADVgen	volontiers
:	PONfbl	:
Qui	PROrel	que
dure	VERcjg	durer
,	PONfbl	,
vaincq	VERcjg	veintre
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
voyez	VERcjg	voir
la	DETdef	le
conclusion	NOMcom	conclusion
de	PRE	de
voz	DETpos	vostre
ennemyz	NOMcom	ennemi
et	CONcoo	et
soyez	VERcjg	estre
tout	ADVgen	tout
prest	ADJqua	prêt
à	PRE	à
les	PROper	il
recepvoir	VERinf	recevoir
,	PONfbl	,
se	CONsub	se
le	DETdef	le
cas	NOMcom	cas
y	PROadv	y
advient	VERcjg	advenir
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
entendit	VERcjg	entendre
bien	ADVgen	bien
son	DETpos	son
conseil	NOMcom	conseil
,	PONfbl	,
ses	DETpos	son
amyz	NOMcom	ami
,	PONfbl	,
conseillers	NOMcom	conseiller
et	CONcoo	et
serviteurs	NOMcom	serviteur
et	CONcoo	et
ne	ADVneg	ne
voullut	VERcjg	vouloir
pas	ADVneg	pas
aller	VERinf	aller
à	PRE	à
l'	DETdef	le
encontre	NOMcom	encontre
;	PONfbl	;
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
homme	NOMcom	homme
qui	PROrel	que
vouloit	VERcjg	vouloir
user	VERinf	user
tousjours	ADVgen	toujours
par	PRE	par
conseil	NOMcom	conseil
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
posé	VERppe	poser
ores	ADVgen	or
que	CONsub	que
son	DETpos	son
oppinion	NOMcom	opinion
eust	VERcjg	avoir
esté	VERppe	être
la	DETdef	le
meilleure	NOMcom	meillure
,	PONfbl	,
si	ADVgen	si
voulloit	VERcjg	vouloir
”	PONpdr	”
“	PONpga	“
il	PROper	il
prendre	VERinf	prendre
celle	PROdem	celui
de	PRE	de
son	DETpos	son
conseil	NOMcom	conseil
,	PONfbl	,
affin	ADVgen	afin
qu'	CONsub	que
ilz	PROper	il
lui	PROper	il
aidassent	VERcjg	aider
de	PRE	de
meilleur	ADJqua	meilleur
cuer	NOMcom	cuer
à	PRE	à
soustenir	VERinf	soutenir
ses	DETpos	son
affaires	NOMcom	affaire
contre	PRE	contre
ses	DETpos	son
ennemyz	NOMcom	ennemi
;	PONfbl	;
et	CONcoo	et
tint	VERcjg	tenir
l'	DETdef	le
oppinion	NOMcom	opinion
telle	ADJind	tel
qu'	CONsub	que
elle	PROper	elle
avoit	VERcjg	avoir
esté	VERppe	être
.	PONfrt	.

Mais	CONcoo	mais
il	PROimp	il
y	PROadv	y
eust	VERcjg	avoir
aucuns	DETind	aucun
ambaxadeurs	NOMcom	embaldeur
particulliers	ADJqua	particulier
qui	PROrel	que
le	PROper	il
desmeurent	VERcjg	démouvoir
de	PRE	de
sa	DETpos	son
bonne	ADJqua	bon
voulenté	NOMcom	volonté
,	PONfbl	,
comme	CONsub	comme
vous	PROper	vous
orrez	VERcjg	ouïr
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
sur	PRE	sur
l'	DETdef	le
oppinion	NOMcom	opinion
de	PRE	de
son	DETpos	son
conseil	NOMcom	conseil
,	PONfbl	,
delibera	VERcjg	délibérer
d'	PRE	de
attendre	VERinf	atendre
ce	PROdem	ce
que	PROrel	que
ses	DETpos	son
ennemyz	NOMcom	ennemi
feroient	VERcjg	faire
.	PONfrt	.

Mais	CONcoo	mais
tellement	ADVgen	tellement
attendit	VERcjg	attendre
que	CONsub	que
leur	PROper	leur
ennuya	VERcjg	ennuyer
pour	PRE	pour
la	DETdef	le
charge	NOMcom	charge
qu'	PROrel	que
ilz	PROper	il
donnoient	VERcjg	donner
à	PRE	à
leur	DETpos	leur
payz	NOMcom	pay
et	CONcoo	et
pour	PRE	pour
la	DETdef	le
doubte	NOMcom	doute
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
y	PROadv	y
entrast	VERcjg	entrer
.	PONfrt	.

Aussi	ADVgen	aussi
doubterent	VERcjg	douter
d'	PRE	de
entrer	VERinf	entrer
au	PRE.DETdef	a
sien	PROpos	sien
;	PONfbl	;
maiz	CONcoo	mais
vindrent	VERcjg	venir
prez	ADVgen	près
de	PRE	de
lui	PROper	il
et	CONcoo	et
sur	PRE	sur
ses	DETpos	son
limittes	NOMcom	limite
.	PONfrt	.

Et	CONcoo	et
trouverent	VERcjg	trouver
en	PRE	en
leur	DETpos	leur
conseil	NOMcom	conseil
que	CONsub	que
,	PONfbl	,
se	CONsub	se
ilz	PROper	il
rompoient	VERcjg	rompre
leur	DETpos	leur
armée	NOMcom	armée
,	PONfbl	,
ilz	PROper	il
ne	ADVneg	ne
la	PROper	il
pourroient	VERcjg	pouvoir
pas	ADVneg	pas
tousjours	ADVgen	toujours
trouver	VERinf	trouver
telle	ADJind	tel
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
avant	PRE	avant
que	CONsub	que
ilz	PROper	il
se	PROper	soi
fussent	VERcjg	estre
rassemblez	VERppe	rassembler
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
pourroit	VERcjg	pouvoir
rentrer	VERinf	rentrer
sur	PRE	sur
eulx	PROper	eux
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
ces	DETdem	ce
causes	NOMcom	cause
,	PONfbl	,
delibererent	VERcjg	délibérer
de	PRE	de
venir	VERinf	venir
faire	VERinf	faire
un	DETndf	un
champ	NOMcom	champ
à	PRE	à
quatre	DETcar	quatre
lieues	NOMcom	lieue
de	PRE	de
lui	PROper	il
.	PONfrt	.

Et	CONcoo	et
leur	DETpos	leur
pensement	NOMcom	pensement
estoit	VERcjg	estre
que	CONsub	que
là	ADVgen	là
il	PROper	il
les	PROper	il
vendroit	VERcjg	venir
combatre	VERinf	combattre
desordonnéement	ADVgen	desordonnément
ou	CONcoo	o
qu'	CONsub	que
ilz	PROper	il
feroient	VERcjg	faire
appointement	ADVgen	apointement
avecques	PRE	avec
lui	PROper	il
à	PRE	à
leur	DETpos	leur
avantaige	NOMcom	avantage
.	PONfrt	.

La	DETdef	le
pluspart	NOMcom	plospard
du	PRE.DETdef	de.le
conseil	NOMcom	conseil
du	PRE.DETdef	de.le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
fut	VERcjg	être
d'	PRE	de
oppinion	NOMcom	opinion
de	PRE	de
combatre	VERinf	combattre
pour	PRE	pour
les	DETdef	le
raisons	NOMcom	raison
qui	PROrel	que
s'	PROper	soi
ensuivent	VERcjg	ensuivre
:	PONfbl	:
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
fut	VERcjg	être
dit	VERppe	dire
par	PRE	par
plusieurs	PROind	plusieurs
de	PRE	de
ses	DETpos	son
cappitaines	NOMcom	chapitaine
qu'	CONsub	que
il	PROper	il
devoit	VERcjg	devoir
aller	VERinf	aller
logier	VERinf	logier
à	PRE	à
deux	DETcar	deux
lieues	NOMcom	lieue
prez	ADVgen	près
d'	PRE	de
eulx	PROper	eux
et	CONcoo	et
en	PRE	en
telle	DETind	tel
fortification	NOMcom	fortification
qu'	CONsub	que
ilz	PROper	il
ne	ADVneg	ne
l'	PROper	il
eussent	VERcjg	avoir
peu	VERppe	pouvoir
surprendre	VERinf	sourprendre
,	PONfbl	,
bien	ADVgen	bien
garny	VERppe	garnir
de	PRE	de
son	DETpos	son
artillerie	NOMcom	artillère
plus	ADVgen	plus
loingtaine	ADJqua	loingtain
et	CONcoo	et
meilleure	ADJqua	meilleur
que	CONsub	que
la	DETdef	le
leur	PROpos	leur
;	PONfbl	;
et	CONcoo	et
aussi	ADVgen	aussi
avoit	VERcjg	avoir
pourveu	VERppe	pourvoir
à	PRE	à
ses	DETpos	son
vivres	NOMcom	vivre
,	PONfbl	,
qui	PROrel	que
venoient	VERcjg	venir
aprez	PRE	après
lui	PROper	il
sans	PRE	sans
ce	PROdem	ce
qu'	CONsub	que
on	PROind	on
lui	PROper	il
eust	VERcjg	avoir
peu	VERppe	pouvoir
donner	VERinf	donner
aucun	DETind	aucun
empeschement	NOMcom	empeschement
;	PONfbl	;
par	PRE	par
quoy	PROrel	quoi
il	PROimp	il
semble	VERcjg	sembler
qu'	CONsub	que
il	PROper	il
eust	VERcjg	avoir
eu	VERppe	avoir
du	PRE.DETdef	de.le
meilleur	NOMcom	meilleur
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
resister	VERinf	resister
à	PRE	à
leur	DETpos	leur
artillerie	NOMcom	artillère
,	PONfbl	,
il	PROper	il
avoit	VERcjg	avoir
deliberé	VERppe	délibérer
de	PRE	de
semer	VERinf	semer
parmy	PRE	parmi
les	DETdef	le
champs	NOMcom	champ
son	DETpos	son
artillerie	NOMcom	artillère
en	PRE	en
petis	ADJqua	petit
buyssons	NOMcom	buisson
,	PONfbl	,
en	PRE	en
bruyeres	NOMcom	bruyère
,	PONfbl	,
en	PRE	en
blez	NOMcom	blé
,	PONfbl	,
en	PRE	en
petis	ADJqua	petit
fossez	NOMcom	fossé
et	CONcoo	et
en	PRE	en
lieu	NOMcom	lieu
où	PROrel	où
on	PROind	on
ne	ADVneg	ne
les	PROper	il
pourroit	VERcjg	pouvoir
bonnement	ADVgen	bonnement
veoir	VERinf	vëoir
et	CONcoo	et
estre	VERinf	estre
si	ADVgen	si
loing	ADVgen	loing
comme	CONsub	comme
la	DETdef	le
portée	NOMcom	portée
de	PRE	de
leurs	DETpos	leur
bastons	NOMcom	baston
.	PONfrt	.

Car	CONcoo	car
dix	DETcar	dix
,	PONfbl	,
XII	DETcar	douze
,	PONfbl	,
XV	DETcar	quinze
mille	DETcar	mille
hommes	NOMcom	homme
sont	VERcjg	estre
plus	ADVgen	plus
aisiez	VERppe	aisier
à	PRE	à
congnoistre	VERinf	connaître
que	CONsub	que
ne	ADVneg	ne
sont	VERcjg	estre
deux	PROcar	deux
ou	CONcoo	o
trois	PROcar	trois
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
ung	DETndf	un
canonnier	NOMcom	chanonnier
et	CONcoo	et
ses	DETpos	son
aides	NOMcom	aide
.	PONfrt	.

Or	ADVgen	or
est	VERcjg	estre
”	PONpdr	”
“	PONpga	“
il	PROimp	il
aussi	ADVgen	aussi
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
avoit	VERcjg	avoir
gens	NOMcom	gens
à	PRE	à
cheval	NOMcom	cheval
plus	ADVgen	plus
que	CONsub	que
ses	DETpos	son
ennemiz	NOMcom	ennemi
,	PONfbl	,
par	PRE	par
quoy	PROrel	quoi
ilz	PROper	il
ne	ADVneg	ne
povoient	VERcjg	pouvoir
avoir	VERinf	avoir
nulz	DETind	nul
vivres	NOMcom	vivre
et	CONcoo	et
,	PONfbl	,
lui	PROper	il
,	PONfbl	,
il	PROper	il
povoit	VERcjg	pouvoir
garder	VERinf	garder
les	DETdef	le
siens	PROpos	sien
et	CONcoo	et
ses	DETpos	son
marchans	NOMcom	marchand
par	PRE	par
ce	DETdem	ce
moyen	NOMcom	moyen
;	PONfbl	;
et	CONcoo	et
ne	ADVneg	ne
l'	PROper	il
eussent	VERcjg	avoir
peu	ADVgen	peu
ne	CONcoo	ne
ousé	VERppe	ouer
rencontrer	VERinf	rencontrer
ses	DETpos	son
ennemiz	NOMcom	ennemi
à	PRE	à
cheval	NOMcom	cheval
.	PONfrt	.

Ainsi	ADVgen	ainsi
,	PONfbl	,
par	PRE	par
ces	DETdem	ce
raisons	NOMcom	raison
,	PONfbl	,
les	DETdef	le
ennemyz	NOMcom	ennemi
du	PRE.DETdef	de.le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
ne	ADVneg	ne
le	PROper	il
povoient	VERcjg	pouvoir
grever	VERinf	grever
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
les	DETdef	le
ennemyz	NOMcom	ennemi
du	PRE.DETdef	de.le
Roy	NOMcom	roi
eussent	VERcjg	avoir
marché	VERppe	marché
pour	PRE	pour
venir	VERinf	venir
gaigner	VERinf	gagner
et	CONcoo	et
conquerir	VERinf	conquérir
son	DETpos	son
artillerie	NOMcom	artillère
,	PONfbl	,
ilz	PROper	il
se	PROper	soi
fussent	VERcjg	estre
myz	VERppe	mire
hors	ADVgen	hors
d'	PRE	de
alaine	NOMcom	aleine
;	PONfbl	;
et	CONcoo	et
n'	ADVneg	ne
y	PROadv	y
povoient	VERcjg	pouvoir
venir	VERinf	venir
en	PRE	en
ordonnance	NOMcom	ordonnance
de	PRE	de
combatre	VERinf	combattre
,	PONfbl	,
mais	CONcoo	mais
failloit	VERcjg	falir
qu'	CONsub	que
ilz	PROper	il
baillassent	VERcjg	bailler
le	DETdef	le
costé	NOMcom	costé
à	PRE	à
leurs	DETpos	leur
ennemyz	NOMcom	ennemi
sans	PRE	sans
fortification	NOMcom	fortification
ou	CONcoo	o
deffense	NOMcom	défense
nulle	ADJind	nul
.	PONfrt	.

Les	DETdef	le
gens	NOMcom	gens
du	PRE.DETdef	de.le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
estoient	VERcjg	être
gens	NOMcom	gens
de	PRE	de
cheval	NOMcom	cheval
et	CONcoo	et
eussent	VERcjg	avoir
eu	VERppe	avoir
leurs	DETpos	leur
esles	NOMcom	esle
et	CONcoo	et
leurs	DETpos	leur
batailles	NOMcom	bataille
à	PRE	à
cheval	NOMcom	cheval
bien	ADVgen	bien
ordonnées	VERppe	ordonner
;	PONfbl	;
par	PRE	par
ce	DETdem	ce
moyen	NOMcom	moyen
,	PONfbl	,
les	DETdef	le
gens	NOMcom	gens
du	PRE.DETdef	de.le
duc	NOMcom	duc
d'	PRE	de
Ath	NOMpro	Ath
n'	ADVneg	ne
eussent	VERcjg	avoir
peu	VERppe	pouvoir
resister	VERinf	resister
ne	CONcoo	ne
marcher	VERinf	marcher
jusques	PRE	jusque
à	PRE	à
l'	DETdef	le
artillerie	NOMcom	artillère
,	PONfbl	,
sans	PRE	sans
estre	VERinf	estre
desconfiz	VERppe	desconfire
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
si	CONsub	si
vous	PROper	vous
voullez	VERcjg	vouloir
dire	VERinf	dire
que	CONsub	que
les	DETdef	le
gens	NOMcom	gens
du	PRE.DETdef	de.le
duc	NOMcom	duc
d'	PRE	de
Ath	NOMpro	Ath
eussent	VERcjg	avoir
eu	VERppe	avoir
des	PRE.DETdef	de.le
chevaucheurs	NOMcom	chevaucheur
avecques	PRE	avec
eulx	PROper	eux
,	PONfbl	,
c'	PROdem	ce
estoit	VERcjg	estre
leur	DETpos	leur
perdicion	NOMcom	perdicïon
;	PONfbl	;
car	CONcoo	car
,	PONfbl	,
puisque	CONsub	puisque
les	DETdef	le
gens	NOMcom	gens
du	PRE.DETdef	de.le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
estoient	VERcjg	être
plus	ADVgen	plus
puissans	ADJqua	poissant
et	CONcoo	et
plus	ADVgen	plus
adextres	ADJqua	adextre
à	PRE	à
cheval	NOMcom	cheval
que	CONsub	que
ceulx	PROdem	celui
du	PRE.DETdef	de.le
duc	NOMcom	duc
d'	PRE	de
Ath	NOMpro	Ath
,	PONfbl	,
ilz	PROper	il
eussent	VERcjg	avoir
tousjours	ADVgen	toujours
remiz	VERppe	remettre
les	DETdef	le
gens	NOMcom	gens
de	PRE	de
cheval	NOMcom	cheval
parmy	PRE	parmi
les	DETdef	le
gens	NOMcom	gens
de	PRE	de
pié	NOMcom	pié
et	CONcoo	et
eussent	VERcjg	avoir
eulx	PROper	eux
”	PONpdr	”
“	PONpga	“
meismes	ADJind	même
rompu	VERppe	rompre
leurs	DETpos	leur
gens	NOMcom	gens
.	PONfrt	.

Posé	VERppe	poser
ores	ADVgen	or
que	CONsub	que
pour	PRE	pour
ung	DETndf	un
jour	NOMcom	jour
ilz	PROper	il
l'	PROper	il
eussent	VERcjg	avoir
peu	VERppe	pouvoir
endurer	VERinf	endurer
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
l'	PROper	il
eussent	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
pas	ADVneg	pas
fait	VERcjg	faire
le	DETdef	le
second	PROord	secont
.	PONfrt	.

Et	CONcoo	et
povoit	VERcjg	pouvoir
le	DETdef	le
Roy	NOMcom	roi
retirer	VERinf	retirer
au	PRE.DETdef	a
soir	NOMcom	soir
son	DETpos	son
artillerie	NOMcom	artillère
en	PRE	en
sa	DETpos	son
fortification	NOMcom	fortification
et	CONcoo	et
le	DETdef	le
lendemain	NOMcom	lendemain
estre	VERinf	estre
de	PRE	de
plus	ADVgen	plus
belle	ADJqua	beau
sur	PRE	sur
les	DETdef	le
champs	NOMcom	champ
;	PONfbl	;
car	CONcoo	car
chascun	PROind	chascun
scet	VERcjg	savoir
que	CONsub	que
gens	NOMcom	gens
de	PRE	de
pié	NOMcom	pié
ne	ADVneg	ne
pevent	VERcjg	pouvoir
pas	ADVneg	pas
endurer	VERinf	endurer
la	DETdef	le
puissance	NOMcom	poissance
des	PRE.DETdef	de.le
chevaux	NOMcom	cheval
ne	CONcoo	ne
soustenir	VERinf	soutenir
le	DETdef	le
faiz	NOMcom	fait
sans	PRE	sans
grande	ADJqua	grand
fortification	NOMcom	fortification
.	PONfrt	.

Le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Ath	NOMpro	Ath
,	PONfbl	,
ses	DETpos	son
amyz	NOMcom	ami
et	CONcoo	et
serviteurs	NOMcom	serviteur
congneurent	VERcjg	connaître
bien	ADVgen	bien
que	CONsub	que
le	DETdef	le
parti	NOMcom	parti
estoit	VERcjg	estre
moult	ADVgen	moult
dangereux	ADJqua	dangoureux
pour	PRE	pour
eulx	PROper	eux
et	CONcoo	et
ne	ADVneg	ne
voulurent	VERcjg	vouloir
pas	ADVneg	pas
prendre	VERinf	prendre
le	DETdef	le
parti	NOMcom	parti
de	PRE	de
combatre	VERinf	combattre
ne	CONcoo	ne
de	PRE	de
eulx	PROper	eux
en	PROadv	en
aller	VERinf	aller
;	PONfbl	;
car	CONcoo	car
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
eussent	VERcjg	avoir
tourné	VERppe	tourner
le	DETdef	le
doz	NOMcom	dot
,	PONfbl	,
ilz	PROper	il
estoient	VERcjg	être
perduz	VERppe	perdre
et	CONcoo	et
desconfiz	VERppe	desconfire
.	PONfrt	.

Mais	CONcoo	mais
tant	ADVgen	tant
firent	VERcjg	faire
par	PRE	par
ambaxadeurs	NOMcom	embaldeur
que	CONsub	que
appointement	ADVgen	apointement
se	PROper	soi
y	PROadv	y
trouva	VERcjg	trouver
et	CONcoo	et
furent	VERcjg	estre
les	DETdef	le
choses	NOMcom	chose
appaisiées	VERppe	appaiser
pour	PRE	pour
celle	DETdem	cil
heure	NOMcom	heure
.	PONfrt	.

Mais	CONcoo	mais
l'	DETdef	le
oppinion	NOMcom	opinion
,	PONfbl	,
et	CONcoo	et
d'	PRE	de
amyz	NOMcom	ami
et	CONcoo	et
d'	PRE	de
ennemyz	NOMcom	ennemi
,	PONfbl	,
estoit	VERcjg	estre
que	CONsub	que
,	PONfbl	,
quant	CONsub	cant
le	DETdef	le
Roy	NOMcom	roi
eust	VERcjg	avoir
joingt	VERppe	joindre
,	PONfbl	,
ainsi	ADVgen	ainsi
qu'	CONsub	que
il	PROper	il
estoit	VERcjg	estre
conseillié	VERppe	conseillier
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
eust	VERcjg	avoir
deffait	VERppe	défaire
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Ath	NOMpro	Ath
et	CONcoo	et
sa	DETpos	son
puissance	NOMcom	poissance
et	CONcoo	et
que	CONsub	que
son	DETpos	son
oppinion	NOMcom	opinion
première	ADJqua	premier
estoit	VERcjg	estre
bonne	ADJqua	bon
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
devoit	VERcjg	devoir
point	ADVneg	point
laisser	VERinf	laisser
ce	DETdem	ce
venin	NOMcom	venin
sur	PRE	sur
son	DETpos	son
estomac	NOMcom	estomac
.	PONfrt	.

Pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
ung	DETndf	un
prince	NOMcom	prince
ne	ADVneg	ne
doibt	VERcjg	devoir
jamaiz	ADVgen	jamais
rompre	VERinf	rompre
la	DETdef	le
grande	ADJqua	grand
oppinion	NOMcom	opinion
pour	PRE	pour
aucuns	DETind	aucun
particuliers	NOMcom	particulier
tendans	VERppa	tendre
à	PRE	à
leurs	DETpos	leur
fins	NOMcom	fin
.	PONfrt	.

Et	CONcoo	et
aussi	ADVgen	aussi
est	VERcjg	estre
”	PONpdr	”
“	PONpga	“
il	PROimp	il
à	PRE	à
penser	VERinf	penser
que	CONsub	que
plusieurs	DETind	plusieurs
testes	NOMcom	tête
congnoissent	VERcjg	connaître
plus	ADVgen	plus
que	CONsub	que
une	PROind	un
ou	CONcoo	o
que	CONcoo	que
deux	PROcar	deux
,	PONfbl	,
comme	CONsub	comme
fist	VERcjg	faire
le	DETdef	le
roy	NOMcom	roi
Amydas	NOMpro	Amidas
,	PONfbl	,
lequel	PROrel	lequel
estoit	VERcjg	estre
ung	DETndf	un
notable	ADJqua	noutable
et	CONcoo	et
vaillant	ADJqua	vaillant
chevallier	NOMcom	chevalier
